ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762495846344,RX,ACK,149,1559254981,3.0,,ack,,4
1762495846375,TX,UNREL,,1762495846375,,0,send,,79
1762495846408,TX,REL,150,1762495846408,,0,send,120,78
1762495846411,RX,ACK,150,1559255048,3.0,,ack,,4
1762495846442,TX,REL,151,1762495846442,,0,send,120,79
1762495846444,RX,ACK,151,1559255081,3.0,,ack,,4
1762495846475,TX,REL,152,1762495846475,,0,send,120,78
1762495846477,RX,ACK,152,1559255114,3.0,,ack,,4
1762495846508,TX,REL,153,1762495846508,,0,send,120,78
1762495846511,RX,ACK,153,1559255148,3.0,,ack,,4
1762495846541,TX,REL,154,1762495846541,,0,send,120,79
1762495846544,RX,ACK,154,1559255181,3.0,,ack,,4
1762495846575,TX,REL,155,1762495846575,,0,send,120,78
1762495846577,RX,ACK,155,1559255215,2.0,,ack,,4
1762495846608,TX,REL,156,1762495846608,,0,send,120,77
1762495846611,RX,ACK,156,1559255248,3.0,,ack,,4
1762495846642,TX,REL,157,1762495846642,,0,send,120,78
1762495846644,RX,ACK,157,1559255282,2.0,,ack,,4
1762495846675,TX,REL,158,1762495846675,,0,send,120,80
1762495846678,RX,ACK,158,1559255315,2.0,,ack,,4
1762495846709,TX,REL,159,1762495846709,,0,send,120,79
1762495846711,RX,ACK,159,1559255348,3.0,,ack,,4
1762495846741,TX,REL,160,1762495846741,,0,send,120,79
1762495846744,RX,ACK,160,1559255381,3.0,,ack,,4
1762495846775,TX,REL,161,1762495846775,,0,send,120,79
1762495846778,RX,ACK,161,1559255415,3.0,,ack,,4
1762495846808,TX,REL,162,1762495846808,,0,send,120,80
1762495846811,RX,ACK,162,1559255448,3.0,,ack,,4
1762495846842,TX,REL,163,1762495846842,,0,send,120,78
1762495846844,RX,ACK,163,1559255482,2.0,,ack,,4
1762495846875,TX,UNREL,,1762495846875,,0,send,,82
1762495846908,TX,REL,164,1762495846908,,0,send,120,79
1762495846911,RX,ACK,164,1559255548,3.0,,ack,,4
1762495846942,TX,REL,165,1762495846942,,0,send,120,79
1762495846944,RX,ACK,165,1559255581,3.0,,ack,,4
1762495846975,TX,REL,166,1762495846975,,0,send,120,78
1762495846978,RX,ACK,166,1559255615,3.0,,ack,,4
1762495847008,TX,REL,167,1762495847008,,0,send,120,78
1762495847011,RX,ACK,167,1559255648,3.0,,ack,,4
1762495847041,TX,UNREL,,1762495847041,,0,send,,78
1762495847075,TX,UNREL,,1762495847075,,0,send,,80
1762495847108,TX,UNREL,,1762495847108,,0,send,,79
1762495847142,TX,REL,168,1762495847142,,0,send,120,79
1762495847144,RX,ACK,168,1559255782,2.0,,ack,,4
1762495847175,TX,REL,169,1762495847175,,0,send,120,78
1762495847178,RX,ACK,169,1559255815,3.0,,ack,,4
1762495847208,TX,REL,170,1762495847208,,0,send,120,79
1762495847211,RX,ACK,170,1559255848,3.0,,ack,,4
1762495847242,TX,REL,171,1762495847242,,0,send,120,79
1762495847245,RX,ACK,171,1559255882,3.0,,ack,,4
1762495847275,TX,REL,172,1762495847275,,0,send,120,79
1762495847278,RX,ACK,172,1559255915,3.0,,ack,,4
1762495847309,TX,REL,173,1762495847309,,0,send,120,77
1762495847312,RX,ACK,173,1559255948,3.0,,ack,,4
1762495847342,TX,REL,174,1762495847342,,0,send,120,78
1762495847344,RX,ACK,174,1559255981,3.0,,ack,,4
1762495847375,TX,REL,175,1762495847375,,0,send,120,79
1762495847378,RX,ACK,175,1559256015,3.0,,ack,,4
1762495847408,TX,REL,176,1762495847408,,0,send,120,79
1762495847411,RX,ACK,176,1559256048,3.0,,ack,,4
1762495847442,TX,REL,177,1762495847442,,0,send,120,80
1762495847444,RX,ACK,177,1559256082,2.0,,ack,,4
1762495847475,TX,REL,178,1762495847475,,0,send,120,79
1762495847477,RX,ACK,178,1559256115,2.0,,ack,,4
1762495847508,TX,UNREL,,1762495847508,,0,send,,79
1762495847541,TX,UNREL,,1762495847541,,0,send,,78
1762495847575,TX,REL,179,1762495847575,,0,send,120,78
1762495847577,RX,ACK,179,1559256215,2.0,,ack,,4
1762495847608,TX,REL,180,1762495847608,,0,send,120,78
1762495847611,RX,ACK,180,1559256248,3.0,,ack,,4
1762495847642,TX,REL,181,1762495847642,,0,send,120,80
1762495847644,RX,ACK,181,1559256281,3.0,,ack,,4
1762495847675,TX,REL,182,1762495847675,,0,send,120,77
1762495847677,RX,ACK,182,1559256315,2.0,,ack,,4
1762495847708,TX,REL,183,1762495847708,,0,send,120,78
1762495847711,RX,ACK,183,1559256348,3.0,,ack,,4
1762495847741,TX,UNREL,,1762495847741,,0,send,,80
1762495847775,TX,REL,184,1762495847775,,0,send,120,79
1762495847778,RX,ACK,184,1559256415,3.0,,ack,,4
1762495847808,TX,REL,185,1762495847808,,0,send,120,78
1762495847811,RX,ACK,185,1559256448,3.0,,ack,,4
1762495847842,TX,REL,186,1762495847842,,0,send,120,79
1762495847845,RX,ACK,186,1559256482,3.0,,ack,,4
1762495847875,TX,REL,187,1762495847875,,0,send,120,80
1762495847878,RX,ACK,187,1559256515,3.0,,ack,,4
1762495847908,TX,REL,188,1762495847908,,0,send,120,78
1762495847911,RX,ACK,188,1559256548,3.0,,ack,,4
1762495847942,TX,REL,189,1762495847942,,0,send,120,80
1762495847944,RX,ACK,189,1559256581,3.0,,ack,,4
1762495847975,TX,REL,190,1762495847975,,0,send,120,78
