ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762508313082,TX,REL,192,1762508313082,,0,send,120,79
1762508313083,RX,ACK,192,1571721722,0.0,,ack,,4
1762508313116,TX,REL,193,1762508313116,,0,send,120,78
1762508313116,RX,ACK,193,1571721756,0.0,,ack,,4
1762508313149,TX,REL,194,1762508313149,,0,send,120,79
1762508313149,RX,ACK,194,1571721789,0.0,,ack,,4
1762508313182,TX,REL,195,1762508313182,,0,send,120,79
1762508313182,RX,ACK,195,1571721822,0.0,,ack,,4
1762508313215,TX,REL,196,1762508313215,,0,send,120,79
1762508313215,RX,ACK,196,1571721855,0.0,,ack,,4
1762508313249,TX,REL,197,1762508313249,,0,send,120,79
1762508313249,RX,ACK,197,1571721888,1.0,,ack,,4
1762508313282,TX,REL,198,1762508313282,,0,send,120,79
1762508313282,RX,ACK,198,1571721922,0.0,,ack,,4
1762508313315,TX,REL,199,1762508313315,,0,send,120,80
1762508313315,RX,ACK,199,1571721955,0.0,,ack,,4
1762508313349,TX,REL,200,1762508313349,,0,send,120,78
1762508313349,RX,ACK,200,1571721988,1.0,,ack,,4
