ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762508310615,RX,REL,134,1571719255,,,recv,,78
1762508310616,RX,REL,134,,,,deliver,,0
1762508310649,RX,REL,135,1571719289,,,recv,,78
1762508310649,RX,REL,135,,,,deliver,,0
1762508310682,RX,REL,136,1571719322,,,recv,,79
1762508310683,RX,REL,136,,,,deliver,,0
1762508310716,RX,REL,137,1571719356,,,recv,,80
1762508310716,RX,REL,137,,,,deliver,,0
1762508310749,RX,REL,138,1571719389,,,recv,,79
1762508310749,RX,REL,138,,,,deliver,,0
1762508310782,RX,REL,139,1571719422,,,recv,,78
1762508310783,RX,REL,139,,,,deliver,,0
1762508310815,RX,REL,140,1571719455,,,recv,,79
1762508310816,RX,REL,140,,,,deliver,,0
1762508310849,RX,REL,141,1571719489,,,recv,,78
1762508310849,RX,REL,141,,,,deliver,,0
1762508310882,RX,REL,142,1571719522,,,recv,,79
1762508310882,RX,REL,142,,,,deliver,,0
1762508310916,RX,UNREL,,1571719556,,,recv,,78
1762508310949,RX,REL,143,1571719589,,,recv,,79
1762508310949,RX,REL,143,,,,deliver,,0
1762508310982,RX,REL,144,1571719622,,,recv,,77
1762508310983,RX,REL,144,,,,deliver,,0
1762508311016,RX,UNREL,,1571719655,,,recv,,79
1762508311049,RX,UNREL,,1571719689,,,recv,,79
1762508311082,RX,REL,145,1571719722,,,recv,,78
1762508311082,RX,REL,145,,,,deliver,,0
1762508311116,RX,REL,146,1571719755,,,recv,,78
1762508311116,RX,REL,146,,,,deliver,,0
1762508311149,RX,REL,147,1571719789,,,recv,,79
1762508311149,RX,REL,147,,,,deliver,,0
1762508311182,RX,REL,148,1571719822,,,recv,,78
1762508311183,RX,REL,148,,,,deliver,,0
1762508311216,RX,UNREL,,1571719856,,,recv,,80
1762508311249,RX,REL,149,1571719889,,,recv,,80
1762508311249,RX,REL,149,,,,deliver,,0
1762508311282,RX,REL,150,1571719922,,,recv,,79
1762508311283,RX,REL,150,,,,deliver,,0
1762508311315,RX,REL,151,1571719955,,,recv,,77
1762508311316,RX,REL,151,,,,deliver,,0
1762508311349,RX,REL,152,1571719989,,,recv,,79
1762508311349,RX,REL,152,,,,deliver,,0
1762508311382,RX,REL,153,1571720022,,,recv,,80
1762508311383,RX,REL,153,,,,deliver,,0
1762508311416,RX,UNREL,,1571720056,,,recv,,78
1762508311449,RX,REL,154,1571720089,,,recv,,80
1762508311449,RX,REL,154,,,,deliver,,0
1762508311482,RX,REL,155,1571720122,,,recv,,80
1762508311483,RX,REL,155,,,,deliver,,0
1762508311515,RX,REL,156,1571720155,,,recv,,77
1762508311516,RX,REL,156,,,,deliver,,0
1762508311549,RX,REL,157,1571720189,,,recv,,77
1762508311549,RX,REL,157,,,,deliver,,0
1762508311582,RX,UNREL,,1571720222,,,recv,,78
1762508311615,RX,REL,158,1571720255,,,recv,,79
1762508311616,RX,REL,158,,,,deliver,,0
1762508311649,RX,UNREL,,1571720289,,,recv,,78
1762508311682,RX,UNREL,,1571720322,,,recv,,78
1762508311715,RX,REL,159,1571720355,,,recv,,79
1762508311716,RX,REL,159,,,,deliver,,0
1762508311749,RX,REL,160,1571720389,,,recv,,78
1762508311749,RX,REL,160,,,,deliver,,0
1762508311783,RX,REL,161,1571720422,,,recv,,79
1762508311783,RX,REL,161,,,,deliver,,0
1762508311816,RX,REL,162,1571720456,,,recv,,77
1762508311816,RX,REL,162,,,,deliver,,0
1762508311849,RX,REL,163,1571720489,,,recv,,78
1762508311849,RX,REL,163,,,,deliver,,0
1762508311882,RX,REL,164,1571720522,,,recv,,78
1762508311883,RX,REL,164,,,,deliver,,0
1762508311915,RX,REL,165,1571720555,,,recv,,80
1762508311916,RX,REL,165,,,,deliver,,0
1762508311949,RX,REL,166,1571720588,,,recv,,78
1762508311949,RX,REL,166,,,,deliver,,0
1762508311982,RX,REL,167,1571720622,,,recv,,77
1762508311982,RX,REL,167,,,,deliver,,0
1762508312015,RX,UNREL,,1571720655,,,recv,,80
1762508312049,RX,REL,168,1571720688,,,recv,,79
1762508312049,RX,REL,168,,,,deliver,,0
1762508312082,RX,REL,169,1571720722,,,recv,,78
1762508312089,RX,REL,169,,,,deliver,,0
1762508312115,RX,UNREL,,1571720755,,,recv,,79
1762508312149,RX,REL,170,1571720789,,,recv,,78
1762508312149,RX,REL,170,,,,deliver,,0
1762508312182,RX,REL,171,1571720822,,,recv,,78
1762508312182,RX,REL,171,,,,deliver,,0
1762508312215,RX,REL,172,1571720855,,,recv,,78
1762508312215,RX,REL,172,,,,deliver,,0
1762508312249,RX,REL,173,1571720889,,,recv,,79
1762508312249,RX,REL,173,,,,deliver,,0
